employee_id,gender,years_of_experience,job_level,industry,company_size,negotiated_salary,employment_type,career_gap_months,num_promotions,primary_caregiver,relocated_for_job,works_overtime,education_level,city_tier,performance_rating,age,domain,monthly_salary_inr
EMP1775,Male,3.6,Mid,Technology,Large (500-2000),1,Full-Time,0,2,0,0,0,Graduate,Tier 3,4,24,HR,54257
EMP1776,Male,2.8,Mid,Retail,Large (500-2000),1,Full-Time,0,0,0,0,1,MBA,Tier 3,4,24,Finance,49767
EMP1777,Female,10.4,Senior,Finance & Banking,SME (50-500),1,Full-Time,3,3,0,1,0,Post-Graduate,Tier 2,4,34,Admin,97416
EMP1778,Male,15.4,Manager,Consulting,SME (50-500),0,Full-Time,0,5,0,0,1,Post-Graduate,Tier 2,3,40,HR,94063
EMP1779,Female,6.9,Mid,Technology,MNC (2000+),0,Contract,18,1,0,0,0,Post-Graduate,Tier 2,2,28,Data & Analytics,79736
EMP1780,Female,11.6,Senior,Media,Startup (<50),0,Full-Time,12,2,1,1,1,PhD,Tier 1,1,34,Data & Analytics,80674
EMP1781,Female,7.8,Senior,Healthcare,Large (500-2000),1,Full-Time,12,2,1,0,0,Post-Graduate,Tier 1,3,30,Engineering,98843
EMP1782,Female,13.2,Senior,NGO / Social Sector,MNC (2000+),0,Full-Time,18,2,1,0,0,MBA,Tier 1,4,37,Admin,53720
EMP1783,Male,10.8,Senior,Technology,SME (50-500),1,Full-Time,0,1,1,1,0,Graduate,Tier 3,3,36,Legal,108706
EMP1784,Male,18.8,Manager,FMCG,SME (50-500),1,Full-Time,12,6,0,0,0,Post-Graduate,Tier 1,3,45,Data & Analytics,128016
EMP1785,Female,9.3,Senior,Finance & Banking,SME (50-500),0,Contract,12,2,0,0,0,Post-Graduate,Tier 2,3,33,Customer Support,72311
EMP1786,Male,6.3,Senior,Finance & Banking,MNC (2000+),1,Part-Time,0,2,0,0,1,Graduate,Tier 1,3,27,Customer Support,94679
EMP1787,Male,8.0,Senior,Manufacturing,SME (50-500),1,Full-Time,0,2,0,1,1,MBA,Tier 2,4,33,Finance,105320
EMP1788,Male,14.9,Manager,Finance & Banking,Large (500-2000),1,Full-Time,6,3,0,1,0,PhD,Tier 3,3,37,Customer Support,117785
EMP1789,Female,5.9,Mid,Media,MNC (2000+),0,Full-Time,3,1,1,1,0,Graduate,Tier 1,2,24,Data & Analytics,62454
EMP1790,Male,7.4,Senior,FMCG,MNC (2000+),1,Full-Time,6,2,0,1,0,MBA,Tier 1,3,29,Engineering,107716
EMP1791,Male,13.4,Manager,Manufacturing,SME (50-500),1,Full-Time,0,4,0,1,0,MBA,Tier 1,3,35,Sales,124682
EMP1792,Female,15.3,Manager,Media,Large (500-2000),0,Contract,0,4,0,0,0,Post-Graduate,Tier 2,4,37,Operations,119493
EMP1793,Female,7.0,Mid,FMCG,SME (50-500),0,Full-Time,3,1,1,0,0,Post-Graduate,Tier 1,4,26,Admin,31348
EMP1794,Male,10.7,Senior,Manufacturing,Startup (<50),0,Full-Time,0,3,0,0,0,MBA,Tier 1,5,35,Sales,67113
EMP1795,Male,14.0,Manager,Consulting,SME (50-500),1,Full-Time,3,4,1,0,0,MBA,Tier 1,5,36,Operations,129014
EMP1796,Female,4.0,Mid,Technology,MNC (2000+),1,Full-Time,3,0,0,1,0,Graduate,Tier 1,5,25,Marketing,84311
EMP1797,Male,16.9,Manager,Finance & Banking,MNC (2000+),0,Full-Time,12,4,0,1,1,MBA,Tier 1,3,41,Operations,157445
EMP1798,Female,7.3,Mid,Retail,Large (500-2000),0,Full-Time,18,1,0,1,1,Graduate,Tier 1,2,27,Customer Support,41242
EMP1799,Female,7.5,Mid,FMCG,MNC (2000+),1,Contract,0,2,1,0,0,MBA,Tier 3,2,31,Sales,60462
EMP1800,Male,9.4,Senior,FMCG,MNC (2000+),0,Full-Time,0,2,0,1,1,MBA,Tier 2,3,31,Operations,73992
EMP1801,Male,3.8,Mid,Technology,MNC (2000+),0,Contract,18,1,1,0,1,PhD,Tier 2,3,27,Marketing,52569
EMP1802,Male,6.1,Senior,Manufacturing,Startup (<50),0,Full-Time,0,1,0,0,0,Graduate,Tier 1,4,28,Marketing,66657
EMP1803,Male,13.6,Manager,Consulting,MNC (2000+),0,Full-Time,0,4,0,0,1,MBA,Tier 1,2,37,Sales,164011
EMP1804,Female,16.9,Manager,Manufacturing,Startup (<50),0,Full-Time,0,3,0,1,0,Post-Graduate,Tier 1,3,42,Engineering,145293
EMP1805,Male,4.9,Mid,Technology,MNC (2000+),1,Full-Time,0,1,0,1,0,PhD,Tier 2,4,28,Engineering,103643
EMP1806,Male,16.1,Manager,Manufacturing,SME (50-500),0,Full-Time,0,5,0,0,1,MBA,Tier 3,3,40,Customer Support,61451
EMP1807,Female,11.3,Senior,Education,SME (50-500),1,Full-Time,6,2,0,0,0,Post-Graduate,Tier 3,5,35,HR,48929
EMP1808,Male,9.6,Senior,FMCG,MNC (2000+),1,Full-Time,6,2,0,1,0,Graduate,Tier 2,3,33,Engineering,78862
EMP1809,Female,11.0,Senior,Healthcare,MNC (2000+),0,Full-Time,24,2,1,0,0,MBA,Tier 3,5,33,HR,69086
EMP1810,Female,6.5,Mid,NGO / Social Sector,Large (500-2000),0,Part-Time,6,1,0,0,1,MBA,Tier 1,2,25,Marketing,36697
EMP1811,Female,11.8,Senior,Retail,SME (50-500),1,Full-Time,12,3,0,0,0,Post-Graduate,Tier 1,3,36,Admin,50704
EMP1812,Female,13.3,Senior,Manufacturing,Large (500-2000),0,Full-Time,0,3,1,0,0,Post-Graduate,Tier 1,4,37,Legal,108767
EMP1813,Male,8.2,Senior,Healthcare,Startup (<50),0,Contract,0,3,0,1,1,Post-Graduate,Tier 2,5,29,Sales,66643
EMP1814,Male,5.4,Mid,Retail,Startup (<50),1,Full-Time,0,1,0,1,0,Post-Graduate,Tier 3,2,28,Engineering,34267
EMP1815,Female,8.9,Senior,Healthcare,SME (50-500),0,Full-Time,18,2,1,1,0,Graduate,Tier 3,3,35,Customer Support,46113
EMP1816,Female,11.5,Senior,Education,SME (50-500),1,Full-Time,0,3,1,0,1,Post-Graduate,Tier 1,4,32,Customer Support,67130
EMP1817,Male,13.6,Manager,Finance & Banking,Large (500-2000),1,Full-Time,18,5,0,0,1,Graduate,Tier 3,5,40,Engineering,189335
EMP1818,Female,8.8,Senior,Retail,Large (500-2000),0,Full-Time,0,2,0,0,0,MBA,Tier 3,5,33,Legal,80404
EMP1819,Female,7.2,Senior,Media,Large (500-2000),0,Part-Time,18,2,1,0,0,MBA,Tier 2,5,29,Marketing,76219
EMP1820,Female,13.3,Senior,Media,SME (50-500),0,Full-Time,0,3,1,0,0,PhD,Tier 1,3,36,Marketing,86970
EMP1821,Female,17.4,Manager,Finance & Banking,Startup (<50),0,Full-Time,6,4,0,1,0,Graduate,Tier 1,4,38,HR,116793
EMP1822,Female,3.8,Junior,FMCG,SME (50-500),0,Full-Time,0,1,0,1,0,MBA,Tier 2,3,22,Marketing,18277
EMP1823,Male,2.1,Junior,Technology,SME (50-500),1,Full-Time,0,1,0,0,1,MBA,Tier 3,2,24,Engineering,30783
EMP1824,Female,1.3,Junior,Technology,MNC (2000+),1,Contract,12,1,0,1,0,Graduate,Tier 3,1,26,Legal,29107
EMP1825,Female,13.2,Manager,Retail,SME (50-500),0,Contract,0,3,1,0,0,Post-Graduate,Tier 1,3,33,Admin,102640
EMP1826,Male,5.6,Mid,FMCG,SME (50-500),0,Part-Time,0,2,0,0,0,Post-Graduate,Tier 1,5,31,Data & Analytics,54401
EMP1827,Female,3.7,Junior,FMCG,Startup (<50),0,Full-Time,12,0,1,0,1,Post-Graduate,Tier 2,4,26,Customer Support,16417
EMP1828,Male,11.6,Senior,FMCG,MNC (2000+),1,Full-Time,0,4,0,0,0,Post-Graduate,Tier 2,4,34,Operations,67220
EMP1829,Female,12.9,Senior,Healthcare,Large (500-2000),1,Full-Time,0,3,0,0,1,MBA,Tier 3,4,35,Sales,77206
EMP1830,Male,13.3,Manager,Retail,Large (500-2000),0,Part-Time,0,3,0,0,1,Post-Graduate,Tier 2,4,36,Engineering,116214
EMP1831,Male,11.9,Senior,Technology,Large (500-2000),0,Full-Time,0,4,0,1,0,MBA,Tier 2,3,33,Operations,109433
EMP1832,Male,8.3,Senior,Consulting,MNC (2000+),0,Full-Time,0,1,0,0,1,Graduate,Tier 2,2,30,Sales,82683
EMP1833,Male,8.6,Senior,Finance & Banking,SME (50-500),1,Full-Time,0,3,0,0,0,Graduate,Tier 1,4,31,Engineering,107099
EMP1834,Female,13.8,Senior,NGO / Social Sector,SME (50-500),1,Full-Time,0,3,1,0,1,Post-Graduate,Tier 2,5,37,Admin,38315
EMP1835,Male,7.7,Senior,Manufacturing,MNC (2000+),1,Contract,0,2,0,1,0,High School,Tier 1,5,31,Data & Analytics,95343
EMP1836,Male,10.9,Senior,FMCG,Large (500-2000),1,Full-Time,0,3,0,1,0,Post-Graduate,Tier 3,1,36,Operations,48586
EMP1837,Female,4.9,Mid,Consulting,MNC (2000+),0,Full-Time,0,0,0,0,1,Post-Graduate,Tier 2,3,25,Finance,80215
EMP1838,Male,1.0,Junior,FMCG,Startup (<50),1,Full-Time,0,1,0,0,1,Post-Graduate,Tier 2,4,24,Data & Analytics,21157
EMP1839,Male,12.0,Senior,Manufacturing,SME (50-500),1,Full-Time,0,4,1,0,0,MBA,Tier 1,3,35,HR,75939
EMP1840,Male,10.4,Senior,Healthcare,Large (500-2000),1,Part-Time,0,3,0,1,0,Post-Graduate,Tier 2,1,33,Operations,72430
EMP1841,Female,7.1,Mid,Education,Large (500-2000),0,Full-Time,6,2,0,0,1,Post-Graduate,Tier 1,2,30,Legal,39881
EMP1842,Male,14.0,Manager,Healthcare,SME (50-500),1,Full-Time,0,5,0,1,1,PhD,Tier 2,3,37,Finance,137257
EMP1843,Male,2.8,Junior,Retail,MNC (2000+),1,Full-Time,0,0,0,1,0,Graduate,Tier 2,3,27,Finance,29819
EMP1844,Female,7.6,Mid,Media,SME (50-500),1,Part-Time,12,2,1,0,0,Post-Graduate,Tier 2,3,32,Finance,52119
EMP1845,Male,5.9,Mid,FMCG,MNC (2000+),0,Full-Time,6,2,0,1,1,Post-Graduate,Tier 2,3,30,Finance,50291
EMP1846,Male,11.6,Senior,Technology,MNC (2000+),1,Contract,12,4,0,0,0,MBA,Tier 1,3,32,Customer Support,119202
EMP1847,Female,0.7,Junior,FMCG,Startup (<50),0,Contract,6,0,1,0,1,MBA,Tier 1,4,22,Finance,26302
EMP1848,Male,14.4,Manager,Consulting,SME (50-500),1,Full-Time,0,3,0,0,1,MBA,Tier 2,4,37,Operations,131303
EMP1849,Female,9.8,Senior,Education,Startup (<50),0,Full-Time,18,1,1,1,0,Graduate,Tier 2,5,31,Engineering,79732
EMP1850,Female,7.7,Senior,Education,MNC (2000+),1,Full-Time,6,2,0,0,0,MBA,Tier 2,3,34,Marketing,73168
EMP1851,Male,12.9,Manager,Manufacturing,Large (500-2000),1,Part-Time,0,4,0,0,0,Graduate,Tier 1,4,32,Data & Analytics,202155
EMP1852,Female,10.3,Senior,Healthcare,Startup (<50),0,Full-Time,0,2,0,1,1,Graduate,Tier 1,4,31,Customer Support,61851
EMP1853,Female,8.8,Senior,Consulting,MNC (2000+),0,Contract,24,2,0,1,0,Graduate,Tier 1,2,33,Customer Support,85889
EMP1854,Female,14.8,Manager,NGO / Social Sector,MNC (2000+),0,Full-Time,0,4,1,0,0,Post-Graduate,Tier 2,4,34,Admin,68755
EMP1855,Female,1.0,Junior,Consulting,Large (500-2000),1,Full-Time,6,0,0,1,0,MBA,Tier 1,4,24,HR,40147
EMP1856,Male,7.6,Senior,Finance & Banking,Large (500-2000),0,Full-Time,0,1,0,0,0,Post-Graduate,Tier 3,5,31,Data & Analytics,96653
EMP1857,Female,3.7,Junior,FMCG,SME (50-500),0,Full-Time,6,1,1,0,0,MBA,Tier 2,3,26,Finance,32674
EMP1858,Female,2.2,Junior,Education,Startup (<50),1,Part-Time,12,1,1,0,1,Post-Graduate,Tier 2,3,28,Finance,15611
EMP1859,Female,6.8,Mid,FMCG,MNC (2000+),0,Full-Time,12,1,1,0,0,MBA,Tier 1,4,31,Customer Support,39366
EMP1860,Male,12.2,Senior,Media,SME (50-500),1,Full-Time,0,4,0,0,0,Graduate,Tier 1,4,37,Sales,81349
EMP1861,Male,7.6,Senior,Technology,Startup (<50),0,Full-Time,0,2,0,0,0,MBA,Tier 3,5,30,Admin,54295
EMP1862,Male,16.6,Manager,Finance & Banking,Large (500-2000),1,Full-Time,12,5,0,0,1,Post-Graduate,Tier 2,4,39,Customer Support,153664
EMP1863,Male,10.3,Senior,Healthcare,MNC (2000+),1,Full-Time,0,2,1,0,0,Graduate,Tier 2,4,33,Sales,96230
EMP1864,Female,1.7,Junior,FMCG,SME (50-500),0,Full-Time,3,0,0,1,0,MBA,Tier 1,2,24,Legal,22178
EMP1865,Male,11.9,Manager,Finance & Banking,Large (500-2000),1,Full-Time,0,4,0,0,1,Graduate,Tier 1,2,33,Engineering,236534
EMP1866,Male,5.8,Mid,Retail,SME (50-500),1,Full-Time,0,1,0,1,1,Graduate,Tier 2,5,28,Engineering,47459
EMP1867,Female,5.5,Mid,FMCG,Startup (<50),0,Contract,6,1,1,0,0,MBA,Tier 2,4,28,Engineering,44720
EMP1868,Female,11.9,Senior,Manufacturing,Large (500-2000),0,Full-Time,12,3,0,1,1,Post-Graduate,Tier 1,3,35,HR,81875
EMP1869,Female,4.4,Junior,Consulting,MNC (2000+),1,Part-Time,0,0,1,1,0,Post-Graduate,Tier 2,3,31,Customer Support,37702
EMP1870,Male,8.3,Senior,Consulting,SME (50-500),1,Full-Time,3,2,0,0,0,MBA,Tier 2,3,29,Marketing,70359
EMP1871,Male,4.6,Mid,Technology,SME (50-500),1,Full-Time,0,1,0,0,1,Post-Graduate,Tier 3,1,31,Data & Analytics,62811
EMP1872,Male,10.5,Senior,Manufacturing,Startup (<50),1,Full-Time,0,3,0,0,1,MBA,Tier 2,1,30,Legal,74036
EMP1873,Male,12.7,Manager,Manufacturing,MNC (2000+),1,Full-Time,3,4,0,1,1,Post-Graduate,Tier 2,2,36,Customer Support,123581
EMP1874,Female,8.4,Senior,Finance & Banking,Startup (<50),0,Full-Time,6,1,0,0,0,Post-Graduate,Tier 2,5,30,Sales,93770
EMP1875,Male,0.5,Junior,Media,Large (500-2000),0,Contract,0,0,0,0,0,MBA,Tier 3,4,24,Marketing,20734
EMP1876,Female,14.0,Manager,Manufacturing,SME (50-500),0,Full-Time,18,3,1,0,0,MBA,Tier 3,4,39,Customer Support,91057
EMP1877,Male,5.3,Mid,Finance & Banking,MNC (2000+),0,Contract,12,1,0,0,1,Post-Graduate,Tier 2,2,30,Admin,36281
EMP1878,Male,9.5,Senior,Manufacturing,Large (500-2000),0,Full-Time,0,2,0,0,1,Post-Graduate,Tier 1,1,35,HR,63729
EMP1879,Male,14.1,Manager,Finance & Banking,MNC (2000+),1,Contract,0,3,0,1,1,Graduate,Tier 2,5,40,HR,113205
EMP1880,Male,13.2,Manager,Healthcare,MNC (2000+),1,Full-Time,0,3,0,0,1,MBA,Tier 2,3,38,Sales,159427
EMP1881,Male,3.1,Mid,Retail,MNC (2000+),1,Full-Time,0,2,0,1,1,MBA,Tier 1,5,27,Engineering,57833
EMP1882,Female,10.0,Senior,Healthcare,MNC (2000+),0,Full-Time,3,3,0,0,0,Graduate,Tier 2,4,31,HR,79935
EMP1883,Female,2.7,Junior,FMCG,SME (50-500),0,Full-Time,12,2,0,0,0,PhD,Tier 2,3,24,Sales,31093
EMP1884,Female,6.3,Mid,Finance & Banking,SME (50-500),1,Full-Time,0,0,1,0,0,Post-Graduate,Tier 2,4,30,Legal,69270
EMP1885,Male,7.1,Mid,Retail,MNC (2000+),1,Full-Time,0,0,0,0,1,MBA,Tier 1,4,25,HR,36202
EMP1886,Male,11.7,Senior,Retail,Large (500-2000),1,Full-Time,0,4,0,0,1,Graduate,Tier 1,1,33,Marketing,57909
EMP1887,Male,0.5,Junior,Healthcare,SME (50-500),0,Full-Time,0,0,0,1,1,Post-Graduate,Tier 1,2,24,Sales,22718
EMP1888,Female,4.6,Mid,Education,Startup (<50),0,Full-Time,12,0,1,1,0,MBA,Tier 1,5,30,Sales,38411
EMP1889,Female,2.5,Junior,Technology,SME (50-500),0,Full-Time,0,0,1,0,0,MBA,Tier 3,5,23,Engineering,37085
EMP1890,Female,6.8,Mid,Finance & Banking,MNC (2000+),0,Full-Time,18,1,1,0,1,Post-Graduate,Tier 1,5,30,Sales,89627
EMP1891,Female,10.7,Senior,Education,Large (500-2000),0,Full-Time,0,3,1,0,0,Graduate,Tier 1,4,31,Engineering,83513
EMP1892,Male,13.1,Manager,Technology,MNC (2000+),0,Full-Time,0,3,0,1,1,MBA,Tier 1,4,38,Data & Analytics,225710
EMP1893,Female,6.9,Mid,FMCG,Large (500-2000),1,Full-Time,0,2,0,1,0,High School,Tier 3,4,29,Sales,57015
EMP1894,Male,11.0,Senior,Consulting,SME (50-500),1,Full-Time,0,3,1,1,0,PhD,Tier 1,3,32,Engineering,110829
EMP1895,Male,12.0,Senior,Technology,MNC (2000+),1,Full-Time,6,5,0,0,0,PhD,Tier 2,4,38,Customer Support,87870
EMP1896,Female,3.6,Junior,NGO / Social Sector,Startup (<50),1,Full-Time,0,1,0,0,0,Post-Graduate,Tier 3,3,27,Operations,14000
EMP1897,Female,6.5,Mid,FMCG,MNC (2000+),1,Full-Time,0,2,1,1,1,MBA,Tier 2,5,29,Marketing,64345
EMP1898,Male,4.9,Mid,Technology,MNC (2000+),1,Full-Time,0,1,0,1,0,High School,Tier 2,4,24,Data & Analytics,81939
EMP1899,Female,3.4,Mid,Healthcare,SME (50-500),0,Full-Time,12,0,1,0,1,MBA,Tier 2,5,28,Admin,40470
EMP1900,Female,2.1,Junior,FMCG,Large (500-2000),1,Full-Time,0,0,1,0,1,Post-Graduate,Tier 1,3,23,Marketing,27079
EMP1901,Male,13.7,Manager,Technology,Large (500-2000),1,Full-Time,0,4,0,0,0,Post-Graduate,Tier 1,3,37,Finance,190897
EMP1902,Male,8.3,Senior,Finance & Banking,Large (500-2000),1,Full-Time,6,3,0,1,1,Post-Graduate,Tier 3,3,33,Customer Support,83428
EMP1903,Male,6.2,Senior,Consulting,Large (500-2000),0,Part-Time,0,1,0,0,0,High School,Tier 2,5,30,Engineering,110057
EMP1904,Female,9.9,Senior,Retail,Startup (<50),0,Full-Time,12,2,1,0,0,Graduate,Tier 1,3,35,Admin,49592
EMP1905,Male,15.8,Manager,Technology,MNC (2000+),0,Full-Time,0,6,0,1,1,MBA,Tier 3,4,38,Finance,198348
EMP1906,Female,4.4,Mid,Consulting,SME (50-500),0,Full-Time,12,1,1,0,0,Post-Graduate,Tier 2,2,24,Sales,58739
EMP1907,Male,15.8,Manager,Healthcare,MNC (2000+),0,Full-Time,0,5,1,0,0,Graduate,Tier 1,3,38,Data & Analytics,165212
EMP1908,Male,7.8,Senior,Technology,Large (500-2000),0,Full-Time,0,3,0,0,1,Post-Graduate,Tier 3,4,33,Operations,74173
EMP1909,Male,6.7,Senior,Healthcare,MNC (2000+),1,Full-Time,0,1,0,0,1,Graduate,Tier 1,3,31,Engineering,113301
EMP1910,Female,8.5,Senior,Manufacturing,SME (50-500),1,Contract,12,1,1,0,1,MBA,Tier 1,3,32,Customer Support,69141
EMP1911,Male,9.3,Senior,Manufacturing,MNC (2000+),1,Full-Time,12,3,0,1,1,High School,Tier 2,4,35,Sales,78663
EMP1912,Male,5.3,Mid,Consulting,SME (50-500),1,Full-Time,0,1,0,0,0,Post-Graduate,Tier 1,3,28,Engineering,79974
EMP1913,Female,8.4,Senior,Consulting,SME (50-500),0,Part-Time,24,1,1,1,1,PhD,Tier 1,3,30,HR,66439
EMP1914,Male,18.4,Director,Healthcare,Startup (<50),1,Full-Time,6,5,0,1,0,Graduate,Tier 1,4,42,Operations,214379
EMP1915,Male,0.5,Junior,Finance & Banking,MNC (2000+),1,Full-Time,0,0,0,1,1,Post-Graduate,Tier 1,3,23,HR,33273
EMP1916,Female,11.5,Senior,Technology,SME (50-500),1,Part-Time,0,3,0,1,0,MBA,Tier 3,4,34,Admin,66746
EMP1917,Female,0.5,Junior,Media,Startup (<50),0,Full-Time,18,0,0,0,1,Graduate,Tier 2,1,22,Customer Support,14289
EMP1918,Female,6.5,Mid,Technology,Large (500-2000),1,Full-Time,24,1,0,0,1,Post-Graduate,Tier 3,5,29,Engineering,71378
EMP1919,Female,12.7,Senior,Retail,SME (50-500),0,Full-Time,3,4,0,0,0,MBA,Tier 1,4,35,Customer Support,52800
EMP1920,Male,7.6,Senior,Retail,SME (50-500),1,Full-Time,3,3,0,1,1,Post-Graduate,Tier 3,3,30,Data & Analytics,81906
EMP1921,Male,1.2,Junior,Media,Startup (<50),1,Full-Time,0,0,0,0,1,Post-Graduate,Tier 2,4,22,Operations,20000
EMP1922,Male,1.3,Junior,Finance & Banking,Large (500-2000),1,Full-Time,0,1,0,0,0,Graduate,Tier 1,4,28,HR,27940
EMP1923,Male,6.5,Senior,NGO / Social Sector,Large (500-2000),1,Full-Time,0,2,0,0,1,High School,Tier 1,5,29,Customer Support,43498
EMP1924,Female,12.9,Senior,Healthcare,SME (50-500),0,Contract,0,4,1,0,0,MBA,Tier 3,3,36,Customer Support,57842
EMP1925,Male,12.1,Senior,Consulting,Large (500-2000),1,Full-Time,0,3,1,1,0,Post-Graduate,Tier 1,1,35,Engineering,131127
EMP1926,Female,10.1,Senior,Consulting,SME (50-500),0,Contract,6,1,1,0,0,MBA,Tier 1,5,35,Operations,99718
EMP1927,Female,6.5,Mid,Healthcare,Large (500-2000),0,Part-Time,0,1,1,1,1,Graduate,Tier 2,5,28,Data & Analytics,84063
EMP1928,Female,10.6,Senior,Retail,SME (50-500),0,Full-Time,0,1,1,0,0,Post-Graduate,Tier 2,3,31,Customer Support,72064
EMP1929,Female,7.7,Senior,FMCG,Startup (<50),1,Full-Time,24,1,1,0,1,MBA,Tier 2,2,27,Data & Analytics,61424
EMP1930,Female,6.3,Mid,Finance & Banking,Large (500-2000),0,Full-Time,3,2,0,1,0,MBA,Tier 3,4,32,Customer Support,55514
EMP1931,Female,10.6,Senior,Technology,Large (500-2000),1,Full-Time,18,1,1,0,0,Graduate,Tier 1,4,38,HR,91922
EMP1932,Male,11.6,Senior,NGO / Social Sector,MNC (2000+),0,Full-Time,3,4,0,1,0,Graduate,Tier 1,3,32,Customer Support,37714
EMP1933,Male,10.3,Senior,NGO / Social Sector,SME (50-500),1,Full-Time,3,2,0,0,0,Post-Graduate,Tier 3,3,34,Finance,37766
EMP1934,Female,7.7,Senior,Healthcare,Startup (<50),1,Full-Time,18,1,1,0,1,PhD,Tier 3,4,32,HR,47852
EMP1935,Female,12.3,Senior,Education,Large (500-2000),1,Part-Time,24,3,1,0,1,Post-Graduate,Tier 1,4,37,Admin,53894
EMP1936,Female,11.3,Senior,Manufacturing,SME (50-500),0,Contract,0,2,0,0,0,High School,Tier 2,5,38,Finance,126673
EMP1937,Female,8.3,Senior,Healthcare,Startup (<50),1,Contract,0,2,0,0,0,Post-Graduate,Tier 1,2,28,Data & Analytics,90524
EMP1938,Female,0.5,Junior,Consulting,Startup (<50),1,Full-Time,0,0,0,0,0,MBA,Tier 2,5,22,HR,33157
EMP1939,Male,12.6,Manager,Finance & Banking,Startup (<50),1,Full-Time,0,4,0,1,1,PhD,Tier 3,3,39,Engineering,118810
EMP1940,Male,11.2,Senior,Technology,Large (500-2000),1,Full-Time,6,3,1,0,0,Post-Graduate,Tier 1,5,37,HR,105025
EMP1941,Male,5.6,Mid,Finance & Banking,MNC (2000+),1,Full-Time,0,1,0,0,0,PhD,Tier 2,5,28,Operations,57744
EMP1942,Female,5.7,Mid,Education,SME (50-500),0,Contract,6,1,1,0,1,MBA,Tier 1,2,33,Customer Support,26057
EMP1943,Female,5.5,Mid,Education,MNC (2000+),0,Contract,0,1,1,0,0,Post-Graduate,Tier 1,3,30,Finance,48313
EMP1944,Female,9.2,Senior,Education,MNC (2000+),1,Part-Time,18,1,1,1,1,PhD,Tier 2,3,32,Finance,90567
EMP1945,Female,8.4,Senior,Retail,MNC (2000+),0,Full-Time,0,2,0,0,0,MBA,Tier 2,4,30,Operations,81223
EMP1946,Male,9.3,Senior,Healthcare,MNC (2000+),1,Full-Time,0,3,0,1,0,Graduate,Tier 1,4,34,Engineering,134655
EMP1947,Female,4.9,Mid,Consulting,Large (500-2000),1,Contract,12,1,1,0,0,MBA,Tier 3,2,26,Admin,50314
EMP1948,Male,12.9,Manager,Consulting,Startup (<50),1,Contract,0,4,0,0,1,Post-Graduate,Tier 2,3,36,Sales,163023
EMP1949,Male,10.1,Senior,Retail,SME (50-500),1,Full-Time,3,3,0,1,1,MBA,Tier 3,4,33,Customer Support,39976
EMP1950,Female,10.3,Senior,Technology,Large (500-2000),0,Contract,0,1,0,1,1,MBA,Tier 2,4,30,Admin,110648
EMP1951,Male,10.3,Senior,Manufacturing,Startup (<50),1,Part-Time,0,3,0,1,0,MBA,Tier 1,3,35,Engineering,97586
EMP1952,Male,2.2,Mid,Technology,Startup (<50),0,Full-Time,0,0,0,1,0,Graduate,Tier 3,4,24,Data & Analytics,49506
EMP1953,Male,12.7,Senior,Manufacturing,Large (500-2000),1,Full-Time,6,4,0,1,1,PhD,Tier 2,5,37,Engineering,85974
EMP1954,Male,8.5,Senior,Finance & Banking,SME (50-500),1,Full-Time,0,2,0,1,0,Post-Graduate,Tier 1,4,32,Sales,136491
EMP1955,Male,11.7,Senior,Technology,SME (50-500),1,Full-Time,0,3,1,1,0,Post-Graduate,Tier 3,3,32,Sales,109466
EMP1956,Female,16.7,Manager,NGO / Social Sector,SME (50-500),0,Full-Time,6,4,0,0,0,MBA,Tier 2,1,39,Operations,53781
EMP1957,Female,18.1,Manager,FMCG,SME (50-500),0,Full-Time,0,3,1,0,0,MBA,Tier 2,2,42,Customer Support,111039
EMP1958,Male,12.4,Senior,Retail,SME (50-500),0,Full-Time,0,4,0,1,1,Graduate,Tier 1,3,37,Finance,65604
EMP1959,Female,8.8,Senior,Retail,Large (500-2000),0,Full-Time,6,2,0,0,0,Post-Graduate,Tier 2,4,28,Data & Analytics,102449
EMP1960,Male,14.8,Manager,Finance & Banking,Startup (<50),1,Full-Time,6,4,0,1,0,Graduate,Tier 1,4,36,Sales,129697
EMP1961,Male,8.1,Senior,Finance & Banking,SME (50-500),1,Full-Time,12,3,0,0,0,Post-Graduate,Tier 2,4,30,Finance,93842
EMP1962,Female,9.9,Senior,Education,MNC (2000+),0,Contract,24,1,1,0,1,Post-Graduate,Tier 3,4,31,Engineering,60340
EMP1963,Male,7.4,Senior,Technology,SME (50-500),1,Full-Time,0,2,0,1,1,MBA,Tier 2,4,31,HR,96539
EMP1964,Male,10.3,Senior,FMCG,Large (500-2000),1,Full-Time,0,3,0,0,1,PhD,Tier 2,1,29,Customer Support,61530
EMP1965,Male,18.8,Manager,Technology,SME (50-500),1,Full-Time,3,5,0,0,1,MBA,Tier 1,2,39,Data & Analytics,196547
EMP1966,Male,7.1,Senior,Manufacturing,Startup (<50),1,Contract,0,3,0,0,0,Graduate,Tier 1,4,28,Operations,65920
EMP1967,Female,2.4,Junior,Education,Startup (<50),1,Full-Time,0,0,0,0,0,Post-Graduate,Tier 2,3,28,Customer Support,18762
EMP1968,Male,7.3,Senior,Technology,Startup (<50),1,Full-Time,12,3,0,1,1,MBA,Tier 1,5,31,Engineering,152858
EMP1969,Male,1.3,Junior,Finance & Banking,Large (500-2000),0,Full-Time,6,1,0,1,1,MBA,Tier 1,4,22,Marketing,36369
